Orthogroup	Mcap.protein	Pocillopora_acuta_protein
OG0075586		g28843
OG0075587		g28844
OG0075588		g28845
OG0075589		g28846
OG0075590		g28847
OG0075591		g28848
OG0075592		g28849
OG0075593		g28850
OG0075594		g28851
OG0075595		g28852
OG0075596		g28854
OG0075597		g28857
OG0075598		g28858
OG0075599		g28859
OG0075600		g28860
OG0075601		g28861
OG0075602		g28862
OG0075603		g28863
OG0075604		g28864
OG0075605		g28865
OG0075606		g28868
OG0075607		g28869
OG0075608		g28870
OG0075609		g28871
OG0075610		g28872
OG0075611		g28873
OG0075612		g28875
OG0075613		g28876
OG0075614		g28877
OG0075615		g28878
OG0075616		g28879
OG0075617		g28880
OG0075618		g28881
OG0075619		g28882
OG0075620		g28883
OG0075621		g28886
OG0075622		g28887
OG0075623		g28889
OG0075624		g28892
OG0075625		g28893
OG0075626		g28894
OG0075627		g28895
OG0075628		g28896
OG0075629		g28899
OG0075630		g28902
OG0075631		g28903
OG0075632		g28904
OG0075633		g28906
OG0075634		g28907
OG0075635		g28908
OG0075636		g28910
OG0075637		g28911
OG0075638		g28912
OG0075639		g28914
OG0075640		g28915
OG0075641		g28916
OG0075642		g28917
OG0075643		g28918
OG0075644		g28919
OG0075645		g28920
OG0075646		g28921
OG0075647		g28922
OG0075648		g28924
OG0075649		g28926
OG0075650		g28927
OG0075651		g28928
OG0075652		g28929
OG0075653		g28930
OG0075654		g28931
OG0075655		g28932
OG0075656		g28933
OG0075657		g28935
OG0075658		g28936
OG0075659		g28937
OG0075660		g28938
OG0075661		g28939
OG0075662		g28940
OG0075663		g28941
OG0075664		g28942
OG0075665		g28944
OG0075666		g28947
OG0075667		g28948
OG0075668		g28949
OG0075669		g28950
OG0075670		g28952
OG0075671		g28953
OG0075672		g28954
OG0075673		g28955
OG0075674		g28956
OG0075675		g28957
OG0075676		g28959
OG0075677		g28960
OG0075678		g28961
OG0075679		g28962
OG0075680		g28963
OG0075681		g28964
OG0075682		g28965
OG0075683		g28966
OG0075684		g28967
OG0075685		g28968
OG0075686		g28969
OG0075687		g28971
OG0075688		g28973
OG0075689		g28974
OG0075690		g28976
OG0075691		g28977
OG0075692		g28979
OG0075693		g28980
OG0075694		g28982
OG0075695		g28984
OG0075696		g28985
OG0075697		g28987
OG0075698		g28988
OG0075699		g28992
OG0075700		g28993
OG0075701		g28994
OG0075702		g28995
OG0075703		g28996
OG0075704		g28999
OG0075705		g29001
OG0075706		g29003
OG0075707		g29004
OG0075708		g29005
OG0075709		g29007
OG0075710		g29008
OG0075711		g29011
OG0075712		g29012
OG0075713		g29013
OG0075714		g29014
OG0075715		g29016
OG0075716		g29018
OG0075717		g29019
OG0075718		g29020
OG0075719		g29022
OG0075720		g29024
OG0075721		g29028
OG0075722		g29029
OG0075723		g29030
OG0075724		g29032
OG0075725		g29033
OG0075726		g29034
OG0075727		g29035
OG0075728		g29038
OG0075729		g29039
OG0075730		g29040
OG0075731		g29042
OG0075732		g29043
OG0075733		g29045
OG0075734		g29046
OG0075735		g29048
OG0075736		g29049
OG0075737		g29052
OG0075738		g29053
OG0075739		g29054
OG0075740		g29055
OG0075741		g29057
OG0075742		g29058
OG0075743		g29060
OG0075744		g29061
OG0075745		g29062
OG0075746		g29063
OG0075747		g29066
OG0075748		g29067
OG0075749		g29068
OG0075750		g29069
OG0075751		g29071
OG0075752		g29072
OG0075753		g29076
OG0075754		g29077
OG0075755		g29080
OG0075756		g29083
OG0075757		g29084
OG0075758		g29085
OG0075759		g29086
OG0075760		g29087
OG0075761		g29089
OG0075762		g29090
OG0075763		g29091
OG0075764		g29093
OG0075765		g29094
OG0075766		g29095
OG0075767		g29096
OG0075768		g29097
OG0075769		g29098
OG0075770		g29099
OG0075771		g29100
OG0075772		g29101
OG0075773		g29103
OG0075774		g29105
OG0075775		g29107
OG0075776		g29108
OG0075777		g29109
OG0075778		g29110
OG0075779		g29112
OG0075780		g29114
OG0075781		g29115
OG0075782		g29116
OG0075783		g29117
OG0075784		g29118
OG0075785		g29120
OG0075786		g29121
OG0075787		g29126
OG0075788		g29129
OG0075789		g29130
OG0075790		g29131
OG0075791		g29132
OG0075792		g29133
OG0075793		g29134
OG0075794		g29136
OG0075795		g29138
OG0075796		g29139
OG0075797		g29140
OG0075798		g29141
OG0075799		g29146
OG0075800		g29147
OG0075801		g29149
OG0075802		g29151
OG0075803		g29152
OG0075804		g29153
OG0075805		g29156
OG0075806		g29157
OG0075807		g29159
OG0075808		g29161
OG0075809		g29162
OG0075810		g29163
OG0075811		g29165
OG0075812		g29166
OG0075813		g29168
OG0075814		g29178
OG0075815		g29183
OG0075816		g29184
OG0075817		g29185
OG0075818		g29187
OG0075819		g29188
OG0075820		g29189
OG0075821		g29190
OG0075822		g29191
OG0075823		g29192
OG0075824		g29193
OG0075825		g29194
OG0075826		g29195
OG0075827		g29200
OG0075828		g29201
OG0075829		g29202
OG0075830		g29203
OG0075831		g29206
OG0075832		g29207
OG0075833		g29208
OG0075834		g29209
OG0075835		g29210
OG0075836		g29212
OG0075837		g29215
OG0075838		g29216
OG0075839		g29217
OG0075840		g29218
OG0075841		g29220
OG0075842		g29221
OG0075843		g29222
OG0075844		g29225
OG0075845		g29226
OG0075846		g29227
OG0075847		g29228
OG0075848		g29229
OG0075849		g29230
OG0075850		g29231
OG0075851		g29232
OG0075852		g29234
OG0075853		g29236
OG0075854		g29237
OG0075855		g29238
OG0075856		g29239
OG0075857		g29240
OG0075858		g29242
OG0075859		g29243
OG0075860		g29244
OG0075861		g29245
OG0075862		g29246
OG0075863		g29247
OG0075864		g29249
OG0075865		g29250
OG0075866		g29251
OG0075867		g29254
OG0075868		g29255
OG0075869		g29257
OG0075870		g29260
OG0075871		g29264
OG0075872		g29265
OG0075873		g29267
OG0075874		g29268
OG0075875		g29269
OG0075876		g29270
OG0075877		g29271
OG0075878		g29272
OG0075879		g29273
OG0075880		g29274
OG0075881		g29275
OG0075882		g29279
OG0075883		g29281
OG0075884		g29282
OG0075885		g29284
OG0075886		g29285
OG0075887		g29286
OG0075888		g29288
OG0075889		g29295
OG0075890		g29299
OG0075891		g29300
OG0075892		g29302
OG0075893		g29303
OG0075894		g29305
OG0075895		g29306
OG0075896		g29307
OG0075897		g29308
OG0075898		g29309
OG0075899		g29310
OG0075900		g29311
OG0075901		g29312
OG0075902		g29313
OG0075903		g29314
OG0075904		g29317
OG0075905		g29318
OG0075906		g29319
OG0075907		g29320
OG0075908		g29321
OG0075909		g29323
OG0075910		g29325
OG0075911		g29328
OG0075912		g29331
OG0075913		g29333
OG0075914		g29334
OG0075915		g29335
OG0075916		g29336
OG0075917		g29338
OG0075918		g29340
OG0075919		g29341
OG0075920		g29342
OG0075921		g29343
OG0075922		g29345
OG0075923		g29346
OG0075924		g29348
OG0075925		g29349
OG0075926		g29352
OG0075927		g29354
OG0075928		g29355
OG0075929		g29356
OG0075930		g29358
OG0075931		g29359
OG0075932		g29361
OG0075933		g29364
OG0075934		g29367
OG0075935		g29368
OG0075936		g29369
OG0075937		g29370
OG0075938		g29371
OG0075939		g29372
OG0075940		g29374
OG0075941		g29375
OG0075942		g29376
OG0075943		g29378
OG0075944		g29379
OG0075945		g29382
OG0075946		g29383
OG0075947		g29384
OG0075948		g29385
OG0075949		g29386
OG0075950		g29389
OG0075951		g29390
OG0075952		g29391
OG0075953		g29392
OG0075954		g29393
OG0075955		g29394
OG0075956		g29395
OG0075957		g29396
OG0075958		g29397
OG0075959		g29398
OG0075960		g29399
OG0075961		g29401
OG0075962		g29402
OG0075963		g29403
OG0075964		g29404
OG0075965		g29407
OG0075966		g29408
OG0075967		g29409
OG0075968		g29410
OG0075969		g29411
OG0075970		g29414
OG0075971		g29415
OG0075972		g29416
OG0075973		g29417
OG0075974		g29418
OG0075975		g29419
OG0075976		g29420
OG0075977		g29422
OG0075978		g29423
OG0075979		g29426
OG0075980		g29427
OG0075981		g29428
OG0075982		g29429
OG0075983		g29430
OG0075984		g29431
OG0075985		g29432
OG0075986		g29433
OG0075987		g29434
OG0075988		g29435
OG0075989		g29436
OG0075990		g29437
OG0075991		g29438
OG0075992		g29439
OG0075993		g29440
OG0075994		g29441
OG0075995		g29442
OG0075996		g29443
OG0075997		g29444
OG0075998		g29445
OG0075999		g29446
OG0076000		g29447
OG0076001		g29448
OG0076002		g29453
OG0076003		g29454
OG0076004		g29455
OG0076005		g29456
OG0076006		g29457
OG0076007		g29459
OG0076008		g29461
OG0076009		g29465
OG0076010		g29467
OG0076011		g29469
OG0076012		g29471
OG0076013		g29472
OG0076014		g29476
OG0076015		g29478
OG0076016		g29481
OG0076017		g29485
OG0076018		g29488
OG0076019		g29489
OG0076020		g29490
OG0076021		g29491
OG0076022		g29492
OG0076023		g29493
OG0076024		g29494
OG0076025		g29497
OG0076026		g29498
OG0076027		g29499
OG0076028		g29500
OG0076029		g29501
OG0076030		g29502
OG0076031		g29503
OG0076032		g29504
OG0076033		g29508
OG0076034		g29509
OG0076035		g29510
OG0076036		g29511
OG0076037		g29512
OG0076038		g29513
OG0076039		g29517
OG0076040		g29518
OG0076041		g29519
OG0076042		g29521
OG0076043		g29522
OG0076044		g29524
OG0076045		g29525
OG0076046		g29527
OG0076047		g29528
OG0076048		g29529
OG0076049		g29530
OG0076050		g29532
OG0076051		g29535
OG0076052		g29536
OG0076053		g29537
OG0076054		g29538
OG0076055		g29539
OG0076056		g29540
OG0076057		g29541
OG0076058		g29542
OG0076059		g29543
OG0076060		g29545
OG0076061		g29547
OG0076062		g29548
OG0076063		g29551
OG0076064		g29554
OG0076065		g29555
OG0076066		g29557
OG0076067		g29558
OG0076068		g29560
OG0076069		g29561
OG0076070		g29563
OG0076071		g29566
OG0076072		g29567
OG0076073		g29568
OG0076074		g29571
OG0076075		g29573
OG0076076		g29574
OG0076077		g29575
OG0076078		g29576
OG0076079		g29577
OG0076080		g29578
OG0076081		g29579
OG0076082		g29582
OG0076083		g29587
OG0076084		g29588
OG0076085		g29589
OG0076086		g29590
OG0076087		g29591
OG0076088		g29593
OG0076089		g29597
OG0076090		g29598
OG0076091		g29599
OG0076092		g29600
OG0076093		g29601
OG0076094		g29602
OG0076095		g29603
OG0076096		g29604
OG0076097		g29605
OG0076098		g29606
OG0076099		g29607
OG0076100		g29608
OG0076101		g29610
OG0076102		g29611
OG0076103		g29612
OG0076104		g29613
OG0076105		g29614
OG0076106		g29616
OG0076107		g29617
OG0076108		g29618
OG0076109		g29622
OG0076110		g29623
OG0076111		g29627
OG0076112		g29628
OG0076113		g29629
OG0076114		g29630
OG0076115		g29631
OG0076116		g29632
OG0076117		g29633
OG0076118		g29634
OG0076119		g29635
OG0076120		g29637
OG0076121		g29638
OG0076122		g29639
OG0076123		g29640
OG0076124		g29642
OG0076125		g29643
OG0076126		g29644
OG0076127		g29645
OG0076128		g29646
OG0076129		g29647
OG0076130		g29648
OG0076131		g29649
OG0076132		g29651
OG0076133		g29653
OG0076134		g29654
OG0076135		g29655
OG0076136		g29656
OG0076137		g29657
OG0076138		g29658
OG0076139		g29659
OG0076140		g29660
OG0076141		g29662
OG0076142		g29664
OG0076143		g29666
OG0076144		g29667
OG0076145		g29668
OG0076146		g29669
OG0076147		g29670
OG0076148		g29671
OG0076149		g29675
OG0076150		g29677
OG0076151		g29678
OG0076152		g29679
OG0076153		g29680
OG0076154		g29683
OG0076155		g29684
OG0076156		g29686
OG0076157		g29687
OG0076158		g29689
OG0076159		g29691
OG0076160		g29692
OG0076161		g29693
OG0076162		g29694
OG0076163		g29696
OG0076164		g29698
OG0076165		g29699
OG0076166		g29700
OG0076167		g29701
OG0076168		g29702
OG0076169		g29704
OG0076170		g29705
OG0076171		g29707
OG0076172		g29708
OG0076173		g29709
OG0076174		g29710
OG0076175		g29711
OG0076176		g29713
OG0076177		g29715
OG0076178		g29717
OG0076179		g29719
OG0076180		g29721
OG0076181		g29722
OG0076182		g29723
OG0076183		g29726
OG0076184		g29727
OG0076185		g29728
OG0076186		g29729
OG0076187		g29730
OG0076188		g29731
OG0076189		g29732
OG0076190		g29743
OG0076191		g29744
OG0076192		g29746
OG0076193		g29747
OG0076194		g29748
OG0076195		g29749
OG0076196		g29750
OG0076197		g29751
OG0076198		g29753
OG0076199		g29754
OG0076200		g29756
OG0076201		g29758
OG0076202		g29759
OG0076203		g29760
OG0076204		g29761
OG0076205		g29762
OG0076206		g29763
OG0076207		g29764
OG0076208		g29765
OG0076209		g29767
OG0076210		g29771
OG0076211		g29772
OG0076212		g29773
OG0076213		g29774
OG0076214		g29776
OG0076215		g29777
OG0076216		g29778
OG0076217		g29779
OG0076218		g29780
OG0076219		g29783
OG0076220		g29786
OG0076221		g29787
OG0076222		g29788
OG0076223		g29789
OG0076224		g29792
OG0076225		g29793
OG0076226		g29795
OG0076227		g29796
OG0076228		g29797
OG0076229		g29799
OG0076230		g29801
OG0076231		g29802
OG0076232		g29803
OG0076233		g29804
OG0076234		g29805
OG0076235		g29806
OG0076236		g29807
OG0076237		g29808
OG0076238		g29809
OG0076239		g29810
OG0076240		g29811
OG0076241		g29813
OG0076242		g29814
OG0076243		g29816
OG0076244		g29817
OG0076245		g29820
OG0076246		g29821
OG0076247		g29822
OG0076248		g29824
OG0076249		g29825
OG0076250		g29826
OG0076251		g29827
OG0076252		g29828
OG0076253		g29829
OG0076254		g29830
OG0076255		g29832
OG0076256		g29833
OG0076257		g29835
OG0076258		g29836
OG0076259		g29837
OG0076260		g29838
OG0076261		g29839
OG0076262		g29840
OG0076263		g29841
OG0076264		g29842
OG0076265		g29843
OG0076266		g29845
OG0076267		g29848
OG0076268		g29849
OG0076269		g29850
OG0076270		g29851
OG0076271		g29852
OG0076272		g29853
OG0076273		g29854
OG0076274		g29856
OG0076275		g29857
OG0076276		g29860
OG0076277		g29861
OG0076278		g29865
OG0076279		g29866
OG0076280		g29867
OG0076281		g29868
OG0076282		g29869
OG0076283		g29870
OG0076284		g29872
OG0076285		g29875
OG0076286		g29878
OG0076287		g29879
OG0076288		g29880
OG0076289		g29882
OG0076290		g29885
OG0076291		g29887
OG0076292		g29889
OG0076293		g29891
OG0076294		g29892
OG0076295		g29893
OG0076296		g29894
OG0076297		g29896
OG0076298		g29897
OG0076299		g29898
OG0076300		g29899
OG0076301		g29900
OG0076302		g29902
OG0076303		g29903
OG0076304		g29904
OG0076305		g29905
OG0076306		g29907
OG0076307		g29911
OG0076308		g29914
OG0076309		g29915
OG0076310		g29916
OG0076311		g29918
OG0076312		g29919
OG0076313		g29921
OG0076314		g29922
OG0076315		g29923
OG0076316		g29924
OG0076317		g29925
OG0076318		g29926
OG0076319		g29927
OG0076320		g29928
OG0076321		g29929
OG0076322		g29930
OG0076323		g29932
OG0076324		g29935
OG0076325		g29936
OG0076326		g29938
OG0076327		g29939
OG0076328		g29941
OG0076329		g29944
OG0076330		g29945
OG0076331		g29946
OG0076332		g29947
OG0076333		g29949
OG0076334		g29950
OG0076335		g29953
OG0076336		g29960
OG0076337		g29961
OG0076338		g29965
OG0076339		g29966
OG0076340		g29967
OG0076341		g29968
OG0076342		g29970
OG0076343		g29971
OG0076344		g29972
OG0076345		g29974
OG0076346		g29976
OG0076347		g29979
OG0076348		g29980
OG0076349		g29981
OG0076350		g29983
OG0076351		g29986
OG0076352		g29987
OG0076353		g29989
OG0076354		g29990
OG0076355		g29992
OG0076356		g29997
OG0076357		g29998
OG0076358		g29999
OG0076359		g30000
OG0076360		g30003
OG0076361		g30009
OG0076362		g30010
OG0076363		g30012
OG0076364		g30014
OG0076365		g30015
OG0076366		g30019
OG0076367		g30020
OG0076368		g30022
OG0076369		g30025
OG0076370		g30026
OG0076371		g30027
OG0076372		g30029
OG0076373		g30033
OG0076374		g30035
OG0076375		g30036
OG0076376		g30037
OG0076377		g30038
OG0076378		g30039
OG0076379		g30041
OG0076380		g30042
OG0076381		g30045
OG0076382		g30046
OG0076383		g30047
OG0076384		g30048
OG0076385		g30050
OG0076386		g30051
OG0076387		g30052
OG0076388		g30053
OG0076389		g30054
OG0076390		g30056
OG0076391		g30058
OG0076392		g30059
OG0076393		g30060
OG0076394		g30061
OG0076395		g30064
OG0076396		g30066
OG0076397		g30067
OG0076398		g30069
OG0076399		g30070
OG0076400		g30071
OG0076401		g30072
OG0076402		g30074
OG0076403		g30075
OG0076404		g30076
OG0076405		g30080
OG0076406		g30082
OG0076407		g30084
OG0076408		g30086
OG0076409		g30087
OG0076410		g30088
OG0076411		g30090
OG0076412		g30093
OG0076413		g30095
OG0076414		g30097
OG0076415		g30099
OG0076416		g30101
OG0076417		g30103
OG0076418		g30108
OG0076419		g30109
OG0076420		g30110
OG0076421		g30111
OG0076422		g30112
OG0076423		g30113
OG0076424		g30114
OG0076425		g30115
OG0076426		g30116
OG0076427		g30117
OG0076428		g30118
OG0076429		g30119
OG0076430		g30120
OG0076431		g30122
OG0076432		g30125
OG0076433		g30126
OG0076434		g30127
OG0076435		g30129
OG0076436		g30130
OG0076437		g30135
OG0076438		g30137
OG0076439		g30138
OG0076440		g30139
OG0076441		g30140
OG0076442		g30142
OG0076443		g30143
OG0076444		g30144
OG0076445		g30145
OG0076446		g30146
OG0076447		g30147
OG0076448		g30150
OG0076449		g30153
OG0076450		g30155
OG0076451		g30156
OG0076452		g30157
OG0076453		g30158
OG0076454		g30159
OG0076455		g30161
OG0076456		g30162
OG0076457		g30165
OG0076458		g30167
OG0076459		g30169
OG0076460		g30170
OG0076461		g30171
OG0076462		g30174
OG0076463		g30175
OG0076464		g30176
OG0076465		g30181
OG0076466		g30183
OG0076467		g30184
OG0076468		g30185
OG0076469		g30187
OG0076470		g30189
OG0076471		g30190
OG0076472		g30191
OG0076473		g30192
OG0076474		g30193
OG0076475		g30195
OG0076476		g30196
OG0076477		g30197
OG0076478		g30198
OG0076479		g30199
OG0076480		g30200
OG0076481		g30201
OG0076482		g30203
OG0076483		g30204
OG0076484		g30205
OG0076485		g30206
OG0076486		g30207
OG0076487		g30208
OG0076488		g30209
OG0076489		g30211
OG0076490		g30212
OG0076491		g30213
OG0076492		g30214
OG0076493		g30215
OG0076494		g30217
OG0076495		g30218
OG0076496		g30219
OG0076497		g30221
OG0076498		g30222
OG0076499		g30223
OG0076500		g30224
OG0076501		g30225
OG0076502		g30226
OG0076503		g30227
OG0076504		g30228
OG0076505		g30230
OG0076506		g30232
OG0076507		g30233
OG0076508		g30235
OG0076509		g30236
OG0076510		g30237
OG0076511		g30238
OG0076512		g30240
OG0076513		g30241
OG0076514		g30244
OG0076515		g30250
OG0076516		g30254
OG0076517		g30255
OG0076518		g30258
OG0076519		g30260
OG0076520		g30263
OG0076521		g30264
OG0076522		g30265
OG0076523		g30266
OG0076524		g30267
OG0076525		g30269
OG0076526		g30270
OG0076527		g30273
OG0076528		g30274
OG0076529		g30278
OG0076530		g30279
OG0076531		g30281
OG0076532		g30282
OG0076533		g30283
OG0076534		g30284
OG0076535		g30285
OG0076536		g30287
OG0076537		g30289
OG0076538		g30290
OG0076539		g30291
OG0076540		g30292
OG0076541		g30293
OG0076542		g30295
OG0076543		g30296
OG0076544		g30297
OG0076545		g30298
OG0076546		g30299
OG0076547		g30301
OG0076548		g30303
OG0076549		g30304
OG0076550		g30309
OG0076551		g30310
OG0076552		g30311
OG0076553		g30312
OG0076554		g30314
OG0076555		g30315
OG0076556		g30316
OG0076557		g30317
OG0076558		g30318
OG0076559		g30322
OG0076560		g30325
OG0076561		g30326
OG0076562		g30327
OG0076563		g30328
OG0076564		g30329
OG0076565		g30330
OG0076566		g30331
OG0076567		g30332
OG0076568		g30333
OG0076569		g30334
OG0076570		g30335
OG0076571		g30336
OG0076572		g30337
OG0076573		g30338
OG0076574		g30339
OG0076575		g30340
OG0076576		g30341
OG0076577		g30342
OG0076578		g30344
OG0076579		g30347
OG0076580		g30348
OG0076581		g30349
OG0076582		g30350
OG0076583		g30351
OG0076584		g30352
OG0076585		g30353
OG0076586		g30355
OG0076587		g30357
OG0076588		g30359
OG0076589		g30360
OG0076590		g30362
OG0076591		g30364
OG0076592		g30366
OG0076593		g30367
OG0076594		g30368
OG0076595		g30369
OG0076596		g30375
OG0076597		g30376
OG0076598		g30377
OG0076599		g30380
OG0076600		g30381
OG0076601		g30382
OG0076602		g30385
OG0076603		g30387
OG0076604		g30388
OG0076605		g30389
OG0076606		g30390
OG0076607		g30391
OG0076608		g30392
OG0076609		g30395
OG0076610		g30396
OG0076611		g30397
OG0076612		g30399
OG0076613		g30400
OG0076614		g30401
OG0076615		g30402
OG0076616		g30403
OG0076617		g30404
OG0076618		g30405
OG0076619		g30406
OG0076620		g30407
OG0076621		g30408
OG0076622		g30409
OG0076623		g30410
OG0076624		g30412
OG0076625		g30413
OG0076626		g30414
OG0076627		g30417
OG0076628		g30420
OG0076629		g30422
OG0076630		g30423
OG0076631		g30425
OG0076632		g30427
OG0076633		g30428
OG0076634		g30429
OG0076635		g30430
OG0076636		g30431
OG0076637		g30432
OG0076638		g30433
OG0076639		g30434
OG0076640		g30435
OG0076641		g30438
OG0076642		g30440
OG0076643		g30441
OG0076644		g30444
OG0076645		g30445
OG0076646		g30446
OG0076647		g30447
OG0076648		g30448
OG0076649		g30449
OG0076650		g30450
OG0076651		g30453
OG0076652		g30454
OG0076653		g30457
OG0076654		g30458
OG0076655		g30462
OG0076656		g30465
OG0076657		g30466
OG0076658		g30467
OG0076659		g30468
OG0076660		g30469
OG0076661		g30470
OG0076662		g30471
OG0076663		g30472
OG0076664		g30473
OG0076665		g30474
OG0076666		g30475
OG0076667		g30476
OG0076668		g30477
OG0076669		g30478
OG0076670		g30479
OG0076671		g30480
OG0076672		g30481
OG0076673		g30482
OG0076674		g30483
OG0076675		g30484
OG0076676		g30487
OG0076677		g30488
OG0076678		g30489
OG0076679		g30490
OG0076680		g30491
OG0076681		g30492
OG0076682		g30493
OG0076683		g30494
OG0076684		g30495
OG0076685		g30497
OG0076686		g30501
OG0076687		g30503
OG0076688		g30504
OG0076689		g30506
OG0076690		g30507
OG0076691		g30508
OG0076692		g30510
OG0076693		g30511
OG0076694		g30513
OG0076695		g30514
OG0076696		g30515
OG0076697		g30516
OG0076698		g30519
OG0076699		g30520
OG0076700		g30521
OG0076701		g30523
OG0076702		g30524
OG0076703		g30525
OG0076704		g30526
OG0076705		g30527
OG0076706		g30528
OG0076707		g30529
OG0076708		g30530
OG0076709		g30531
OG0076710		g30532
OG0076711		g30533
OG0076712		g30534
OG0076713		g30536
OG0076714		g30537
OG0076715		g30538
OG0076716		g30545
OG0076717		g30546
OG0076718		g30547
OG0076719		g30548
OG0076720		g30549
OG0076721		g30551
OG0076722		g30552
OG0076723		g30553
OG0076724		g30555
OG0076725		g30556
OG0076726		g30558
OG0076727		g30559
OG0076728		g30560
OG0076729		g30562
OG0076730		g30564
OG0076731		g30567
OG0076732		g30569
OG0076733		g30570
OG0076734		g30571
OG0076735		g30573
OG0076736		g30574
OG0076737		g30575
OG0076738		g30576
OG0076739		g30578
OG0076740		g30580
OG0076741		g30581
OG0076742		g30582
OG0076743		g30587
OG0076744		g30589
OG0076745		g30598
OG0076746		g30600
OG0076747		g30603
OG0076748		g30608
OG0076749		g30610
OG0076750		g30613
OG0076751		g30614
OG0076752		g30616
OG0076753		g30618
OG0076754		g30622
OG0076755		g30624
OG0076756		g30625
OG0076757		g30626
OG0076758		g30627
OG0076759		g30628
OG0076760		g30629
OG0076761		g30630
OG0076762		g30631
OG0076763		g30632
OG0076764		g30633
OG0076765		g30634
OG0076766		g30635
OG0076767		g30636
OG0076768		g30637
OG0076769		g30638
OG0076770		g30639
OG0076771		g30640
OG0076772		g30642
OG0076773		g30643
OG0076774		g30646
OG0076775		g30647
OG0076776		g30648
OG0076777		g30649
OG0076778		g30650
OG0076779		g30653
OG0076780		g30654
OG0076781		g30655
OG0076782		g30656
OG0076783		g30657
OG0076784		g30659
OG0076785		g30660
OG0076786		g30662
OG0076787		g30663
OG0076788		g30664
OG0076789		g30665
OG0076790		g30666
OG0076791		g30668
OG0076792		g30669
OG0076793		g30670
OG0076794		g30671
OG0076795		g30675
OG0076796		g30679
OG0076797		g30682
OG0076798		g30687
OG0076799		g30689
OG0076800		g30690
OG0076801		g30691
OG0076802		g30694
OG0076803		g30696
OG0076804		g30697
OG0076805		g30699
OG0076806		g30700
OG0076807		g30701
OG0076808		g30702
OG0076809		g30704
OG0076810		g30705
OG0076811		g30706
OG0076812		g30709
OG0076813		g30711
OG0076814		g30712
OG0076815		g30715
OG0076816		g30716
OG0076817		g30717
OG0076818		g30719
OG0076819		g30721
OG0076820		g30722
OG0076821		g30724
OG0076822		g30725
OG0076823		g30727
OG0076824		g30728
OG0076825		g30729
OG0076826		g30731
OG0076827		g30732
OG0076828		g30734
OG0076829		g30735
OG0076830		g30736
OG0076831		g30737
OG0076832		g30738
OG0076833		g30739
OG0076834		g30740
OG0076835		g30742
OG0076836		g30743
OG0076837		g30744
OG0076838		g30746
OG0076839		g30749
OG0076840		g30750
OG0076841		g30751
OG0076842		g30752
OG0076843		g30755
OG0076844		g30757
OG0076845		g30760
OG0076846		g30761
OG0076847		g30762
OG0076848		g30763
OG0076849		g30767
OG0076850		g30768
OG0076851		g30769
OG0076852		g30770
OG0076853		g30771
OG0076854		g30773
OG0076855		g30776
OG0076856		g30777
OG0076857		g30778
OG0076858		g30781
OG0076859		g30782
OG0076860		g30783
OG0076861		g30786
OG0076862		g30787
OG0076863		g30788
OG0076864		g30789
OG0076865		g30793
OG0076866		g30794
OG0076867		g30795
OG0076868		g30797
OG0076869		g30798
OG0076870		g30801
OG0076871		g30803
OG0076872		g30804
OG0076873		g30806
OG0076874		g30807
OG0076875		g30808
OG0076876		g30811
OG0076877		g30812
OG0076878		g30814
OG0076879		g30815
OG0076880		g30817
OG0076881		g30818
OG0076882		g30819
OG0076883		g30820
OG0076884		g30821
OG0076885		g30822
OG0076886		g30823
OG0076887		g30824
OG0076888		g30826
OG0076889		g30827
OG0076890		g30829
OG0076891		g30831
OG0076892		g30832
OG0076893		g30833
OG0076894		g30834
OG0076895		g30838
OG0076896		g30840
OG0076897		g30841
OG0076898		g30842
OG0076899		g30843
OG0076900		g30844
OG0076901		g30846
OG0076902		g30847
OG0076903		g30848
OG0076904		g30850
OG0076905		g30852
OG0076906		g30853
OG0076907		g30854
OG0076908		g30856
OG0076909		g30858
OG0076910		g30859
OG0076911		g30860
OG0076912		g30861
OG0076913		g30863
OG0076914		g30864
OG0076915		g30865
OG0076916		g30866
OG0076917		g30867
OG0076918		g30868
OG0076919		g30870
OG0076920		g30871
OG0076921		g30872
OG0076922		g30873
OG0076923		g30874
OG0076924		g30875
OG0076925		g30876
OG0076926		g30877
OG0076927		g30878
OG0076928		g30879
OG0076929		g30880
OG0076930		g30881
OG0076931		g30882
OG0076932		g30883
OG0076933		g30885
OG0076934		g30886
OG0076935		g30888
OG0076936		g30889
OG0076937		g30890
OG0076938		g30891
OG0076939		g30894
OG0076940		g30896
OG0076941		g30897
OG0076942		g30899
OG0076943		g30901
OG0076944		g30902
OG0076945		g30904
OG0076946		g30905
OG0076947		g30906
OG0076948		g30908
OG0076949		g30911
OG0076950		g30912
OG0076951		g30913
OG0076952		g30915
OG0076953		g30916
OG0076954		g30919
OG0076955		g30923
OG0076956		g30924
OG0076957		g30925
OG0076958		g30926
OG0076959		g30927
OG0076960		g30928
OG0076961		g30929
OG0076962		g30931
OG0076963		g30934
OG0076964		g30935
OG0076965		g30937
OG0076966		g30938
OG0076967		g30939
OG0076968		g30941
OG0076969		g30942
OG0076970		g30946
OG0076971		g30947
OG0076972		g30951
OG0076973		g30952
OG0076974		g30954
OG0076975		g30955
OG0076976		g30957
OG0076977		g30958
OG0076978		g30959
OG0076979		g30960
OG0076980		g30961
OG0076981		g30962
OG0076982		g30963
