	WGBS_1	WGBS_2	WGBS_3	MBDBS_1	MBDBS_2	MBDBS_3	RRBS_1	RRBS_2	RRBS_3
49:22356-22358	0	8.333333	17.647059	0	0	20	2.803738	0.515464	0
49:22359-22361	0	0	31.578947	0	0	20	0	1.030928	0.598802
5:1383219-1383221	7.692308	0	4.444444	28.571429	0	0	0	0	0.460829
5:1383259-1383261	0	0	6	0	0	0	0	0	0
5:1383263-1383265	0	0	2	0	14.285714	0	0.537634	0	0
5:1383267-1383269	0	0	5.555556	0	14.285714	0	1.081081	0	0
5:1383272-1383274	0	0	0	0	14.285714	0	1.075269	1.342282	0
5:1383280-1383282	0	0	0	0	0	0	5.333333	1.06383	1.73913
50:613407-613409	9.090909	0	0	0	0	0	0	0	0.813008
501:427393-427395	0	0	4.347826	0	20	0	1.320132	3.546099	3.191489
501:497214-497216	61.538462	16.666667	52.631579	30	16.666667	33.333333	3.703704	6.17284	1.652893
501:497221-497223	0	0	0	10	0	14.285714	0	3.658537	0
501:497226-497228	0	0	0	20	20	0	0	1.25	0
501:497230-497232	5.882353	0	0	10	20	0	0	2.5	1.652893
501:497234-497236	0	7.142857	0	0	0	0	0	1.25	1.652893
501:497244-497246	0	7.692308	0	0	0	0	1.234568	1.25	0
501:497274-497276	0	0	0	0	0	16.666667	1.234568	2.5	0
503:3678-3680	1.123596	2.027027	0.456621	0.884956	2.040816	0	0	0	0
503:3750-3752	0.840336	0.806452	1.639344	2.105263	0	1.724138	0	0	7.936508
503:3755-3757	1.276596	0.809717	0.849858	3.125	0	1.785714	0	0	9.230769
503:3780-3782	1.176471	1.197605	0.843882	0	0	0	0	0	1.408451
503:3782-3784	1.775148	2.409639	0.862069	3.389831	4.918033	12.5	0	0	1.408451
503:3786-3788	2.352941	4.878049	3.056769	5.263158	0	5.405405	0	0	1.408451
503:3812-3814	0	0.719424	0	0	1.960784	3.333333	0	0	1.408451
503:8172-8174	0	0	0	0	20	0	0	0	0
503:8182-8184	0	0	0	0	0	0	0	0	0
503:8189-8191	0	0	0	0	0	0	0	0	0
509:249015-249017	43.75	7.692308	28.571429	40	44.444444	80	15.384615	0	0
51:534673-534675	10	0	0	0	0	0	1.628664	1.214575	0.550964
510:514810-514812	0	6.25	4	0	0	0	0.123153	0.726744	0.244798
510:514818-514820	0	5.882353	0	0	0	0	0.490798	0.290698	0.121951
515:124657-124659	0	0	9.090909	0	0	0	0.322581	0.510204	0.689655
515:367548-367550	0	0	0	0	0	0	2.185792	0	1.315789
515:367562-367564	6.666667	0	0	0	0	0	1.639344	0	1.315789
515:367578-367580	13.333333	0	0	0	0	0	0	0	5.263158
515:367584-367586	0	0	0	0	0	0	0	0	0
518:49820-49822	0	7.142857	0	0	0	0	2.674591	2.534113	2.513966
518:56743-56745	60	22.222222	11.111111	40	40	44.444444	0	45.714286	41.509434
518:56749-56751	20	12.5	0	40	66.666667	22.222222	0	0	0
518:56754-56756	66.666667	12.5	10	50	83.333333	46.153846	0	5.714286	33.962264
518:56769-56771	57.142857	36.363636	53.846154	87.5	88.888889	41.666667	0	20	32.075472
518:56775-56777	80	43.75	47.368421	61.538462	66.666667	53.846154	0	37.142857	39.622642
518:56809-56811	80	57.894737	26.086957	80	91.666667	58.823529	4.444444	42.857143	26.415094
518:56817-56819	73.333333	47.368421	45.833333	75	81.818182	52.941176	6.666667	0	0
518:56825-56827	61.538462	46.666667	46.666667	81.818182	83.333333	61.538462	9.090909	0	3.773585
518:56830-56832	80	47.368421	52	76.470588	83.333333	68.75	11.111111	5.714286	9.433962
518:56839-56841	69.230769	38.888889	34.782609	82.352941	77.777778	66.666667	11.111111	0	0
518:59167-59169	0	0	5.882353	14.285714	0	0	0	0	0
518:59216-59218	92.307692	100	58.333333	100	73.333333	33.333333	34.615385	60	56.896552
518:59558-59560	87.5	20	76.470588	80	100	94.117647	57.142857	18.181818	23.529412
518:59573-59575	80	50	28.571429	83.333333	91.666667	30	21.428571	0	17.647059
518:59578-59580	90	28.571429	81.818182	100	100	70	56.097561	0	52.941176
518:59583-59585	72.727273	57.142857	95.454545	100	100	95	57.142857	9.090909	35.294118
518:59591-59593	76.923077	75	86.956522	100	100	95	79.487179	18.181818	31.25
518:59613-59615	83.333333	90	77.777778	100	100	75	66.666667	66.666667	63.636364
518:59620-59622	84.615385	55.555556	70	100	96.875	76	64.912281	25	59.090909
518:63029-63031	35.714286	12.5	23.529412	40	50	42.857143	18.303571	1.219512	35.766423
518:63043-63045	58.333333	25	51.612903	88.888889	100	83.333333	50.666667	28.04878	61.313869
518:63049-63051	58.333333	22.222222	43.333333	66.666667	87.5	83.333333	48.444444	12.195122	59.124088
518:63055-63057	41.666667	22.222222	48.275862	66.666667	100	80	47.321429	2.439024	57.664234
518:63058-63060	58.333333	11.111111	34.615385	62.5	87.5	100	26.222222	2.439024	60.583942
518:63061-63063	45.454545	11.111111	33.333333	62.5	87.5	80	30.666667	2.439024	60.583942
518:63064-63066	50	22.222222	34.782609	75	87.5	60	24	2.439024	60.583942
518:63067-63069	41.666667	11.111111	40.909091	75	87.5	100	31.555556	2.439024	56.20438
518:63073-63075	50	37.5	57.894737	100	100	100	51.515152	27.692308	61.764706
518:63076-63078	50	22.222222	50	77.777778	87.5	100	41.777778	9.756098	60.583942
518:63093-63095	50	33.333333	42.105263	75	100	80	51.111111	26.829268	41.176471
518:63107-63109	50	37.5	52.941176	66.666667	80	80	53.777778	30.487805	59.854015
518:63409-63411	66.666667	18.75	48	50	75	20	30.909091	0	53.333333
518:63423-63425	23.076923	6.666667	53.846154	33.333333	14.285714	31.25	18.518519	0	0
518:63427-63429	41.666667	0	61.538462	25	28.571429	18.75	20.37037	0	6.25
518:63433-63435	25	0	30.769231	22.222222	12.5	29.411765	14.035088	0	6.666667
518:63466-63468	36.363636	28.571429	27.272727	33.333333	33.333333	26.315789	22.807018	30	12.5
518:66503-66505	28.571429	81.818182	100	77.777778	100	83.333333	25	100	30.434783
518:66510-66512	0	8.333333	28.571429	22.222222	60	83.333333	8.333333	71.428571	26.086957
518:66514-66516	25	61.538462	85.714286	44.444444	60	83.333333	50	71.428571	60.869565
518:66536-66538	55.555556	76.923077	76.923077	100	81.818182	90	50	100	52.173913
518:66543-66545	44.444444	75	85.714286	66.666667	72.727273	90.909091	50	100	65.217391
518:66550-66552	33.333333	8.333333	35.714286	30	63.636364	36.363636	9.090909	0	71.428571
518:66571-66573	22.222222	21.428571	35.714286	18.181818	54.545455	27.272727	0	0	35.714286
518:66586-66588	44.444444	50	64.705882	58.333333	100	100	50	42.857143	69.565217
518:66589-66591	33.333333	62.5	75	25	91.666667	90.909091	57.142857	50	34.782609
518:66592-66594	14.285714	29.411765	43.75	15.384615	80	84.615385	0	14.285714	21.73913
518:66595-66597	75	71.428571	94.444444	78.571429	90.909091	78.571429	35.714286	28.571429	59.090909
518:66604-66606	27.272727	17.391304	40.909091	21.428571	72.727273	57.142857	35.714286	14.285714	30.434783
518:66620-66622	16.666667	27.272727	46.153846	28.571429	87.5	71.428571	35.714286	57.142857	29.166667
518:66631-66633	14.285714	26.086957	50	33.333333	82.352941	78.571429	69.230769	71.428571	32
518:66634-66636	26.666667	29.166667	38.461538	44.444444	94.444444	62.5	28.571429	71.428571	31.818182
518:66649-66651	36.842105	26.086957	65.217391	50	70	71.428571	57.142857	85.714286	24
518:66667-66669	64.285714	50	81.818182	89.473684	90	78.571429	85.714286	85.714286	32
518:66677-66679	50	50	59.090909	87.5	90	92.307692	92.857143	71.428571	32
518:66688-66690	64.285714	57.894737	78.947368	88.235294	83.333333	100	100	71.428571	44
518:66692-66694	35.714286	16.666667	15	33.333333	66.666667	42.857143	57.142857	0	24
518:66711-66713	53.846154	42.857143	66.666667	50	88	84.615385	78.571429	14.285714	32
518:66714-66716	50	42.857143	65	60	81.818182	75	71.428571	0	36
518:66719-66721	54.545455	69.230769	84.210526	71.428571	82.608696	83.333333	76.190476	35	15
518:66745-66747	50	84.615385	61.111111	92.857143	92	61.538462	75	60.869565	31.25
518:66748-66750	50	84.615385	72.222222	85.714286	80	75	87.5	52.173913	43.75
518:66766-66768	60	90.909091	65	75	95.238095	75	96.875	65.217391	68.75
518:66769-66771	40	58.333333	47.368421	69.230769	90.47619	77.777778	84.375	60.869565	31.25
518:67078-67080	55.555556	71.428571	100	71.428571	90.909091	83.333333	16.666667	0	66.666667
518:69121-69123	81.818182	60	50	100	75	85.714286	31.538462	26.829268	59.166667
518:69210-69212	90	40	27.272727	60	80	62.5	67.241379	83.333333	29.411765
518:69246-69248	35.714286	57.142857	30.769231	37.5	53.846154	27.272727	25.423729	16.666667	11.111111
518:69294-69296	78.571429	88.888889	68.421053	83.333333	88.461538	87.5	67.79661	16.666667	61.111111
518:69299-69301	64.285714	77.777778	22.222222	61.538462	71.428571	57.142857	27.118644	16.666667	72.222222
518:69316-69318	36.842105	30	14.285714	50	56.666667	45.454545	30.769231	0	16.666667
518:69321-69323	78.947368	55.555556	50	69.230769	90.322581	91.666667	75.862069	16.666667	55.555556
518:69411-69413	45.454545	57.142857	43.75	50	80	83.333333	57.627119	33.333333	44.444444
518:69426-69428	66.666667	50	53.333333	44.444444	83.333333	78.571429	74.576271	66.666667	83.333333
518:69471-69473	100	60	63.636364	16.666667	72.727273	75	86.885246	37.5	61.111111
518:69477-69479	100	40	66.666667	0	90.909091	87.5	91.803279	12.5	72.222222
518:69513-69515	50	40	10	18.181818	66.666667	72.727273	49.180328	12.5	38.888889
518:69519-69521	44.444444	20	20	0	66.666667	36.363636	37.704918	12.5	27.777778
518:69530-69532	55.555556	20	22.222222	10	66.666667	91.666667	60.655738	12.5	50
518:69582-69584	83.333333	40	60	76.923077	88	41.666667	61.245675	78.740157	84.153005
518:69617-69619	80	87.5	70	100	96.969697	100	82.132565	87.150838	88.461538
518:69627-69629	60	83.333333	60	70.588235	88.571429	62.5	44.927536	66.875	75.595238
518:69631-69633	80	100	80	83.333333	91.176471	94.736842	82.125604	89.375	81.845238
518:69640-69642	83.333333	100	60	75	100	94.736842	81.15942	83.125	83.333333
518:69643-69645	85.714286	83.333333	46.153846	86.363636	97.5	89.473684	68.599034	81.25	83.630952
518:69646-69648	50	83.333333	84.615385	86.363636	100	100	82.125604	81.761006	88.988095
518:69673-69675	66.666667	66.666667	53.846154	62.5	95.555556	90.47619	73.5	76.72956	79.166667
518:69676-69678	66.666667	33.333333	61.538462	60	91.489362	95.454545	68.599034	61.875	83.283582
518:69694-69696	66.666667	11.111111	50	50	87.755102	90.47619	56.521739	58.490566	80
518:69700-69702	60	11.111111	28.571429	52.380952	95.121951	76.190476	31.927711	45	75.226586
518:69703-69705	83.333333	11.111111	56.25	61.538462	98.039216	91.304348	59.134615	57.861635	81.25
518:69706-69708	66.666667	20	37.5	73.076923	89.090909	86.956522	58.173077	61.038961	80.966767
518:69714-69716	85.714286	30	56.25	73.333333	90.740741	86.363636	66.826923	65.189873	89.850746
518:69740-69742	100	66.666667	42.857143	93.75	92.982456	72.727273	56.730769	86.163522	85.928144
518:69749-69751	85.714286	80	35.714286	90.625	85.964912	60.869565	46.634615	78.75	78.443114
518:70088-70090	100	100	90.909091	100	100	92.857143	94.285714	100	100
518:70095-70097	100	100	90	100	100	100	88.571429	100	91.666667
518:70103-70105	100	100	100	90.909091	100	100	91.428571	90.909091	88.888889
518:70132-70134	100	80	71.428571	80.952381	93.75	88.888889	91.428571	90.909091	80.555556
518:70134-70136	100	80	80	85.714286	100	94.117647	85.714286	100	100
518:70172-70174	90.909091	40	45.454545	75	95	87.5	42.857143	45.454545	75
518:70175-70177	38.461538	40	31.818182	70	70	45.833333	14.285714	22.727273	58.333333
518:72795-72797	62.5	78.571429	77.777778	71.428571	94.117647	100	76.315789	22.222222	70
518:72801-72803	66.666667	71.428571	85.714286	84.615385	100	100	63.75	35.714286	72.527473
518:72846-72848	50	68.75	54.285714	66.666667	81.25	68.75	63.354037	60.714286	60.43956
518:72884-72886	38.461538	58.823529	36.111111	57.142857	68.421053	58.823529	24.223602	32.142857	48.351648
518:72899-72901	60	85	40.540541	75	68.421053	83.333333	36.024845	39.285714	61.111111
518:72948-72950	66.666667	60	58.62069	33.333333	100	72.727273	60.126582	46.428571	61.538462
518:72951-72953	41.666667	53.333333	50	57.142857	69.230769	63.636364	49.358974	32.142857	61.538462
518:72955-72957	58.333333	66.666667	64.285714	71.428571	100	70	70.253165	39.285714	69.230769
518:72960-72962	66.666667	53.333333	54.83871	71.428571	66.666667	70	63.924051	42.857143	63.736264
518:72963-72965	41.666667	56.25	37.5	28.571429	84.615385	50	50	25	68.131868
518:72966-72968	66.666667	53.333333	36.666667	71.428571	100	62.5	48.101266	28.571429	70.32967
518:72987-72989	77.777778	78.571429	46.428571	87.5	100	33.333333	66.455696	67.857143	74.725275
518:72989-72991	80	92.857143	64.285714	87.5	100	50	78.481013	79.166667	73.626374
518:72992-72994	70	93.333333	68.965517	75	100	50	50.632911	64.285714	73.626374
518:72995-72997	100	93.333333	80	75	100	50	75.316456	85.714286	75.824176
518:73019-73021	80	100	74.193548	81.818182	100	75	71.982759	89.655172	80.405405
518:73034-73036	87.5	83.333333	82.857143	84.615385	90.909091	63.636364	71.88755	90.140845	78.787879
518:73054-73056	83.333333	90	59.090909	100	61.904762	72.727273	57.429719	90	68.527919
518:73079-73081	57.142857	83.333333	39.130435	60	52.380952	58.333333	43.478261	54.285714	48.484848
518:73082-73084	57.142857	75	54.166667	92.857143	55.555556	58.333333	52.964427	68.571429	47.474747
518:73086-73088	64.285714	90.909091	60.869565	100	72.222222	75	54.150198	74.285714	57.070707
518:73107-73109	61.538462	75	28	83.333333	79.166667	73.333333	40.873016	54.285714	51.515152
518:73126-73128	70.588235	92.857143	83.333333	95.454545	92.307692	88.888889	72.222222	70	61.42132
518:73135-73137	70.588235	88.235294	60.606061	88	96.428571	52.631579	40.711462	62.857143	60.406091
518:73151-73153	100	90.909091	68.75	91.304348	91.304348	54.545455	43.227666	56.910569	55.555556
518:73191-73193	71.428571	35.714286	8.571429	36.842105	72.222222	41.666667	9.677419	16.062176	49.082569
518:73224-73226	92.857143	64.285714	88.888889	87.5	94.117647	100	62.295082	43.859649	77.948718
518:73245-73247	76.470588	88.888889	78.378378	91.666667	100	89.473684	41.35514	44.347826	55.625
518:73250-73252	94.117647	66.666667	81.578947	95.833333	100	89.473684	57.943925	63.157895	77.5
518:73268-73270	81.25	71.428571	78.571429	95.454545	83.333333	81.25	55.503513	45.217391	70
518:73290-73292	92.857143	85.714286	66.666667	89.473684	92.307692	90	55.841121	64.347826	91.925466
518:73308-73310	87.5	60	76	86.666667	92.307692	90.909091	26.501767	56.451613	62.068966
518:73314-73316	81.25	80	68	92.857143	83.333333	95.652174	24.509804	25	100
518:73322-73324	76.470588	80	72	100	100	91.304348	24.509804	25	100
518:73349-73351	85	71.428571	36.363636	75	92.307692	80	7.843137	25	16.666667
518:73366-73368	87.5	50	58.823529	72.727273	100	82.352941	11.764706	25	16.666667
518:73370-73372	100	66.666667	53.333333	83.333333	100	86.666667	11.764706	25	83.333333
518:73381-73383	92.857143	83.333333	33.333333	80	77.777778	60	14.150943	25	83.333333
518:73724-73726	80	20	92.307692	91.304348	100	72.727273	94.285714	100	100
518:73731-73733	40	20	76.923077	70.833333	86.666667	38.461538	60	97.674419	100
518:73746-73748	80	40	86.666667	100	86.666667	69.230769	94.285714	84.090909	100
518:74474-74476	44.444444	57.142857	14.285714	83.333333	85.714286	75	30.769231	29.70297	60
518:74491-74493	75	21.428571	54.545455	54.545455	83.333333	33.333333	19.796954	24.752475	61.805556
518:74496-74498	62.5	71.428571	72.727273	80	100	100	72.727273	54.098361	63.888889
521:141652-141654	0	0	7.692308	0	0	0	0	0	0
521:525674-525676	0	1.785714	0	0	0	0	0	0	11.764706
521:525699-525701	2.941176	0	1.388889	4.347826	6.25	5.263158	0	0	6.25
521:525706-525708	0	0	0.714286	0	0	5	0	0	11.764706
521:525712-525714	0	3.174603	1.481481	0	7.692308	0	0	0	6.25
521:525829-525831	0	0	0.787402	0	0	0	0	0	13.333333
521:525834-525836	0	0	0	0	0	0	0	0	0
521:525843-525845	0	0	1.652893	0	6.666667	6.25	0	0	0
521:525847-525849	1.515152	0	0.862069	0	6.666667	0	0	0	0
521:527170-527172	1	0.840336	0	3.846154	0	0	8.333333	5.405405	5.555556
521:527188-527190	0.78125	1.324503	1.960784	0	0	0	0	0	0
521:527214-527216	2.013423	2.339181	2.380952	2.5	16.666667	5	1.052632	0	2.912621
521:527220-527222	2.666667	3.529412	3.937008	0	13.513514	4.761905	1.052632	2.531646	2.427184
521:527226-527228	2.484472	3.910615	2.307692	4.347826	15.789474	0	0	0	2.427184
521:527245-527247	2.868852	1.239669	3.448276	1.369863	1.960784	0	0	0	0.485437
521:527250-527252	1.219512	1.229508	1.142857	1.351351	0	3.333333	0	0	0.485437
521:527260-527262	1.509434	1.872659	0	0	1.886792	0	0	1.265823	1.463415
521:527345-527347	0.606061	1.461988	0.829876	0.990099	0	0	0	4.285714	2.590674
521:527350-527352	0.931677	0.291545	0.406504	0.990099	2.469136	0	1.098901	0	0.52356
521:527359-527361	1.038062	0.655738	0.892857	1.176471	2.898551	2.941176	1.123596	0	1.630435
521:527363-527365	1.102941	0	0.458716	0	0	0	0	0	0.546448
522:46126-46128	23.529412	0	33.333333	11.764706	20	12.5	4.694836	4.255319	3.111111
522:46150-46152	11.764706	0	30	0	40	22.222222	0.943396	1.276596	2.666667
522:46726-46728	0	0	0	0	0	0	0.607903	1.709402	4.081633
522:46737-46739	0	0	0	14.285714	0	0	0.308642	0	1.010101
522:145259-145261	4.166667	0	2.702703	0	20	0	0.511247	0.617284	1.9
522:145264-145266	0	0	11.111111	0	0	0	0.232829	0.204918	1.294498
522:146226-146228	4.166667	0	0	0	0	0	0	0.163399	0.655022
522:146252-146254	0	0	2.631579	0	0	0	0.123762	0.653595	0.87241
522:146265-146267	5.263158	0	5.405405	0	0	0	0.495663	0.163399	0.327154
522:146283-146285	0	0	0	0	0	0	0.123916	0.490196	0.436681
522:147084-147086	9.52381	0	0	0	0	0	0.128783	0	1.254181
522:147094-147096	5.555556	4.545455	2.439024	0	0	0	0.193299	0.295421	1.25523
522:147097-147099	5.555556	0	0	0	0	0	0.258231	0.590842	0.919732
522:147114-147116	9.52381	0	1.923077	0	0	0	0.579897	0.590842	0.919732
522:147120-147122	9.52381	4.166667	0	0	12.5	0	0.515132	0.295421	1.086957
522:147137-147139	8.695652	4	3.448276	0	14.285714	0	0.774693	0.443787	1.506276
522:147164-147166	4.347826	0	0	0	0	0	0.257566	0.590842	1.507538
522:147181-147183	19.047619	0	2.040816	0	0	0	5.633803	5.539359	3.146853
522:467846-467848	0	0	0	0	0	0	0.269906	0.371058	0.467727
522:467952-467954	0	0	0	0	0	0	1.35318	0.185874	0.466853
522:467969-467971	0	0	2.380952	0	0	0	0.159236	0.374532	0.750469
522:468009-468011	0	0	0	0	0	0	0.478469	1.872659	0.654206
522:468107-468109	1.818182	0	1.492537	0	0	0	0.633914	0.27972	0.953592
522:468112-468114	1.754386	1.724138	0	0	0	0	0.793651	0.41958	1.331642
524:522339-522341	0	9.302326	2.702703	28.571429	0	0	0	0.934579	0
524:522363-522365	0	0	0	0	0	0	0.952381	0	0
524:522381-522383	0	10.810811	2.061856	3.846154	0	0	0	0	0
524:522399-522401	0.990099	13.888889	1.428571	7.894737	0	0	0	0	0
524:522423-522425	3.370787	22.751323	4.597701	14.814815	2.173913	0	3.636364	20.930233	8.333333
525:51373-51375	0	0	0	0	0	0	0.636943	4.347826	0
525:51388-51390	0	0	8.695652	0	0	0	0.636943	6.521739	0
526:505575-505577	47.619048	0	33.333333	0	0	0	1.780415	0	3.191489
526:505623-505625	54.545455	6.666667	38.461538	0	20	0	5.752212	4.907975	6.09319
526:568504-568506	3.947368	2.941176	4.605263	0	0	0	4.149752	7.471264	4.55965
526:568606-568608	0	2.631579	0.746269	0	0	0	0.686296	0.2442	0.93081
526:568610-568612	0	1.351351	2.4	9.090909	6.666667	7.692308	0.708749	0.549451	0.620347
526:568614-568616	2.631579	1.369863	0.819672	4.347826	0	0	0.753045	0.244499	0.806952
526:568709-568711	1.265823	0	0	0	0	0	0.487373	0.549786	1.116625
526:568712-568714	1.265823	0	1.290323	0	0	0	0.420913	0.733048	0.961538
526:568731-568733	2.409639	1.098901	1.242236	0	4.545455	5.882353	3.671581	3.569339	4.998078
526:568740-568742	2.272727	1.06383	1.226994	0	0	0	0.644607	1.060071	1.701878
526:568763-568765	1.25	2.325581	1.190476	8.333333	0	0	0.431965	0.176678	1.118963
526:568770-568772	0	4.597701	2.409639	0	7.407407	11.764706	0.474138	0.707339	1.586369
526:568779-568781	2.173913	1.06383	2.197802	0	0	5.882353	0.517688	0.883392	0.997653
526:568831-568833	0	1.149425	2.298851	0	0	0	3.546099	0.660377	1.760563
526:568833-568835	0	2.222222	3.977273	0	0	0	3.019538	0.566038	1.645123
526:568854-568856	0	1.086957	0	3.448276	0	0	1.019504	1.320755	1.586369
526:568868-568870	1.960784	0	0	0	0	3.333333	1.201602	0.09434	1.587302
526:568881-568883	1	0.900901	0.884956	0	4.347826	0	0.70922	0.377003	1.233843
526:568894-568896	2.061856	1.709402	0.42735	0	0	0	0.664894	0.188501	1.579871
526:568906-568908	0	2.564103	2.564103	5.128205	0	0	1.107665	0.282486	1.521358
526:568932-568934	1.123596	4.310345	3.153153	4.878049	3.846154	3.846154	0.487373	0.375587	1.229508
526:568956-568958	0	0	0.485437	0	3.846154	0	0.797519	0.469043	1.405152
526:568965-568967	4.081633	2.752294	0	0	0	3.846154	0.620843	0.281426	1.17096
526:568976-568978	0	1.428571	3.030303	3.333333	0	0	0.620843	0.18797	1.698887
526:568992-568994	0	1.428571	3.361345	6.896552	0	0	0.443066	0.188147	1.467136
526:569016-569018	1.587302	2.985075	0.900901	0	8.333333	0	4.225908	3.693694	4.605937
526:569059-569061	3.508772	0	0.961538	0	0	0	0.60241	0.437318	0.976139
526:569078-569080	1.960784	1.818182	3.030303	0	0	7.692308	0.516796	1.017442	1.191121
526:569095-569097	0	1.694915	0	0	0	0	0.646273	0.290698	0.974026
526:569248-569250	0	0	0	0	0	0	2.635432	3.753351	2.554745
526:569261-569263	0	2.439024	0	0	0	0	3.653693	2.74463	3.846154
526:569326-569328	0	2.941176	0	0	0	0	0.477737	0.67253	0.622568
526:569341-569343	0	4.054054	1.123596	0	0	8.333333	0.515956	0.543197	0.525292
526:569348-569350	3.846154	0	0	0	0	0	0.496562	0.491591	0.797976
526:569351-569353	0	1.388889	0	0	0	0	4.731458	4.40786	5.775895
526:569387-569389	0	1.515152	0	0	0	0	0.584454	0.172712	0.251256
526:569426-569428	2.12766	1.818182	1.315789	0	0	12.5	0.176783	0.17138	1.111111
526:569435-569437	2.083333	0	0	9.090909	10	0	2.339956	3.590426	2.787934
526:569456-569458	0	0	0	0	0	14.285714	0.160256	0.479042	0.73046
526:569465-569467	0	1.204819	0.917431	5.263158	0	0	0.561798	0.359281	1.022644
526:569467-569469	1.587302	0	0	0	0	0	0.240385	0.598086	0.803506
526:569474-569476	3.278689	1.515152	0	5.882353	0	0	5.891016	6	5
526:569513-569515	2.666667	3.571429	1.470588	0	0	4.347826	1.203008	0	0.867052
526:569574-569576	0	1.666667	2.272727	5.882353	14.285714	5.882353	0.451807	0	2.332362
526:569601-569603	0	0	1.369863	0	0	0	0.451128	0	1.497006
526:569787-569789	0	3.846154	0	0	0	0	0.265957	0	1.197605
526:569874-569876	0	2.941176	0	0	0	0	0.759878	1.408451	2.380952
526:569935-569937	4.878049	4	3.191489	4.545455	0	0	3.88601	3.571429	8.187135
526:569975-569977	0	0	1.123596	5.555556	0	0	0	0	0
526:570513-570515	1.086957	1.030928	0	0	0	0	0	0	0
526:571124-571126	0	0	0	0	0	0	0	12.5	4.761905
526:571162-571164	0	0	0	0	0	0	0	0	0
526:571176-571178	0	2.941176	0.925926	5.882353	0	0	0	0	0
526:571202-571204	0	1.639344	0.884956	0	0	0	8.333333	0	0
526:571211-571213	0	0	0.833333	9.52381	0	0	0	0	0
526:571241-571243	1.785714	3.174603	1.754386	0	0	13.333333	4.807692	2.631579	4.074074
526:571250-571252	3.773585	0	3.418803	0	0	0	1.029601	0.826446	0.824742
526:571280-571282	1.538462	1.587302	0	3.448276	0	0	1.030928	0	1.237113
526:571289-571291	1.492537	1.5625	2.325581	0	0	0	0.902062	1.652893	1.030928
526:571341-571343	3.571429	1.351351	0.757576	3.225806	0	0	0.772201	8.403361	1.452282
526:571343-571345	3.529412	0	0.75188	3.125	4.347826	0	0.2574	6.722689	2.68595
526:571364-571366	0	1.030928	1.714286	2.272727	0	0	0.384615	0	1.116071
526:571378-571380	1.960784	0	1.578947	1.754386	3.846154	0	0.389105	0	1.801802
526:571569-571571	1.298701	1.020408	1.948052	3.571429	0	0	0.386598	2.5	0
526:571605-571607	2.739726	2.061856	0	4.347826	4.166667	5.555556	0.387097	1.626016	0.826446
526:571624-571626	0	0	1.369863	0	0	5.882353	0.27027	0	0
526:571639-571641	3.076923	0	3.378378	0	0	0	1.474531	1.652893	3.196347
526:571649-571651	2.898551	0	0.645161	7.142857	0	4.761905	0.255428	1.587302	0.621118
526:571669-571671	0	0	0.617284	0	0	0	4.9217	4.521073	4.474273
526:571701-571703	3.296703	1.470588	3.144654	8.333333	0	3.448276	0.32457	0.550459	0.901607
526:571751-571753	0	2.150538	0	0	0	0	0.519649	0.488998	0.939702
526:571760-571762	0	1.086957	2.515723	0	3.333333	0	0.487329	0.254453	1.175088
526:571762-571764	0	1.075269	1.935484	0	0	3.571429	0.615684	0.733496	1.096319
526:571769-571771	0.833333	1	1.234568	2.439024	2.941176	0	0.486381	0.550122	1.056338
526:571793-571795	0	1.282051	1.408451	5	0	4.166667	0.648929	0.367197	0.939335
526:571817-571819	1.098901	2.941176	0	0	0	0	0.421941	0.917993	0.977708
526:571825-571827	0	0.934579	2.39521	4.347826	0	3.030303	0.455137	0.367422	1.094177
526:571845-571847	3.409091	3.092784	0.632911	6.122449	0	3.125	0.291829	0.245399	0.981932
526:571856-571858	3.092784	1.030928	1.219512	0	4	0	0.324781	0.306748	1.374166
526:571877-571879	1.980198	1.315789	1.503759	7.894737	0	0	5.36644	3.69164	6.324973
526:571907-571909	1.639344	0.892857	1.639344	0	0	2.857143	0.859476	1.485149	1.029679
526:571923-571925	2.631579	0	0.543478	4.878049	0	2.702703	0.772201	1.189296	0.846433
526:571937-571939	0.980392	2.272727	1.257862	0	0	3.846154	0.557222	1.189296	0.785498
526:571940-571942	0.917431	1.030928	1.796407	3.448276	0	0	0.300172	1.683168	0.906344
526:571967-571969	1.941748	0	0.60241	3.703704	0	0	0.902837	1.287129	0.96911
526:571989-571991	1.098901	0	1.342282	0	5.263158	0	0.430293	0.891089	0.606428
526:571999-572001	2.272727	1.162791	0.657895	0	0	0	0.859476	1.285856	0.851582
526:572006-572008	4.494382	0	1.282051	0	0	0	0.601375	1.092354	0.54678
526:572051-572053	2.5	2.777778	1.351351	4.347826	7.692308	0	0.428816	0.993049	0.968523
526:572093-572095	0	0	2.884615	0	0	0	0.642949	0.996016	0.785024
526:572150-572152	0	0	0.970874	4.545455	6.666667	0	0.555793	0.298805	0.904159
526:572154-572156	4.477612	4.081633	3.773585	0	0	21.428571	4.636624	4.602851	3.488372
526:572165-572167	1.388889	1.785714	3.571429	0	0	0	0.511654	0.822499	0.212069
526:572194-572196	6.666667	2.5	2.469136	12.5	6.666667	0	4.223228	3.331513	3.811659
540:234429-234431	0	0	3.125	0	0	0	0.315457	0	1.579587
540:234468-234470	5.128205	0	0	0	0	0	0.469484	0.694444	1.815981
540:234515-234517	3.225806	0	3.333333	0	22.222222	0	13.761468	40.186916	14.452214
